graph_type,num_nodes,num_edges,nodes,edges,ratio_n_m,ratio_m_n,density,starting_node,target_node,path_length,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,astar_alg_avg_duration,astar_alg_median_duration,astar_alg_std_duration,astar_alg_avg_memory_used,astar_alg_median_memory_used,astar_alg_std_memory_used,dijkstra_alg_avg_duration,dijkstra_alg_median_duration,dijkstra_alg_std_duration,dijkstra_alg_avg_memory_used,dijkstra_alg_median_memory_used,dijkstra_alg_std_memory_used,bfs_alg_avg_duration,bfs_alg_median_duration,bfs_alg_std_duration,bfs_alg_avg_memory_used,bfs_alg_median_memory_used,bfs_alg_std_memory_used,dfs_alg_avg_duration,dfs_alg_median_duration,dfs_alg_std_duration,dfs_alg_avg_memory_used,dfs_alg_median_memory_used,dfs_alg_std_memory_used
generate_dense_random_graph,3762,421553,3762,421553,0.008924144769459593,112.05555555555556,0.05958817099471181,1433,242,2,170,279,224.11111111111111,224.0,214.0,234.0,0.06532407538317325,5.89633946556817,15.482370899999902,15.633685800014064,0.3323026754564768,88097750.66666667,1897811,121905174.66403432,12.790040066659762,12.797119700000621,0.0903329098371606,42422009.333333336,1897551,57319855.50394795,0.6735814333272477,0.6689127999998163,0.010081826062320373,41305991.333333336,216643,58109147.62320113,9.10056883332436,9.020194399985485,0.14113220883947514,41395578.666666664,354931,58045806.972321995
generate_dense_random_graph,3763,1144003,3763,1144003,0.003289327038478046,304.0135530162105,0.1616233668347743,3193,770,2,532,692,608.027106032421,608.0,593.0,623.0,0.037493318132867895,6.522992222992677,16.467518766672583,17.05032859998755,1.6220799418535465,211074415.33333334,2164731,295443089.91463655,13.969730399995266,13.97238149997429,0.289453904214983,96068853.33333333,2163303,132812176.20169893,3.0948095999871534,3.0812704999989364,0.021705918904387816,94787075.33333333,233715,133718678.49247718,4.768627733341418,4.778808500006562,0.056915356451068586,94878857.33333333,359451,133758407.69383618
generate_delaunay_graph,3764,11269,3764,11269,0.33401366580885616,2.9938894792773647,0.0015912248096079534,1671,571,13,3,13,5.987778958554729,6.0,5.0,7.0,0.22502411207578527,2.4525152485536688,6.914819400010553,6.953531700011808,0.10776035233119567,39688383.0,308763,55796171.54362246,10.281923033335866,10.337924399995245,0.13502465861148472,38197577.0,374031,53490577.38709698,3.946072833331224,3.952989199984586,0.01537812086866462,38034431.333333336,247283,53544032.614292026,6.762328966675947,6.715306800004328,0.07960698325751137,38117896.0,298523,53484692.84446544
generate_delaunay_graph,3765,11272,3765,11272,0.33401348474095105,2.993891102257636,0.0015908029236225483,2701,1044,6,3,13,5.987782204515272,6.0,5.0,7.0,0.22509286161546654,2.4528824933716,9.35178456666957,9.398740200005705,0.19095609051510445,39715342.333333336,328235,55806760.22572635,11.051176600002995,11.088068200013367,0.1586952335588606,38215873.0,372231,53518997.42284643,3.576477999992979,3.5899250999791548,0.022108134211737476,38051110.0,242179,53574883.22156958,3.530651833328496,3.535592000000179,0.0388403602368882,38082574.666666664,289579,53552347.27146704
generate_2d_grid_graph,3766,7249,3766,7249,0.5195199337839702,1.9248539564524694,0.001022498781648058,2941,1396,205,2,4,3.8497079129049387,4.0,4.0,4.0,0.09359604191110531,0.6170144940039802,11.091692833336614,11.036115899973083,0.28558570760188245,40280340.666666664,349720,56470634.604511924,10.439705466667268,10.450257099990267,0.07770871751121383,38243211.666666664,379447,53547455.17095754,7.967013800002557,8.001229399989825,0.05534999146824011,38162200.333333336,298403,53547518.339164816,3.4238937666717297,3.4193938999960665,0.04155837341425746,38082792.0,307995,53526565.202356376
generate_delaunay_graph,3767,11278,3767,11278,0.33401312289413015,2.9938943456331297,0.0015899598224286403,14,1977,17,3,13,5.9877886912662595,6.0,5.0,7.0,0.22509865579471797,2.45292388768386,0.34774779999861494,0.34293469999101944,0.007970266813872674,39637810.333333336,71707,55954925.60110967,10.855164199999612,10.330984200001694,0.799699292245835,38256193.0,372303,53575916.690304816,0.47196226666953106,0.46730139999999665,0.012329643954681684,38026584.666666664,70867,53677513.32122268,7.993583199994949,7.536273500008974,1.2182257045274452,38173931.666666664,290219,53575682.87366401
generate_dense_random_graph,3768,1292637,3768,1292637,0.0029149714885153373,343.05652866242036,0.18213779063574217,1540,885,1,615,768,686.1130573248407,686.0,669.0,702.0,0.03410919753751726,6.561692501702625,1.4659946666603598,1.4632163000060245,0.012872432090721945,248005523.33333334,2009416,347996005.1463154,16.141838700006094,16.216732500004582,0.15666966998113704,108384929.33333333,2213551,150168372.66017324,0.5011092000058852,0.502730900014285,0.008424109414793097,107126151.33333333,237027,151164083.24351078,10.002487433336986,9.861642700008815,0.2435117804108147,107157754.66666667,359731,151035960.20941898
generate_2d_grid_graph,3769,3768,3769,3768,1.0002653927813163,0.9997346776333245,0.0005306447333510214,2985,2021,964,1,2,1.999469355266649,2.0,2.0,2.0,0.011517863256437224,0.006538752068753645,4.696572333331763,4.700768300011987,0.023118850753061134,39810225.0,314456,55960436.59849952,10.339289233331025,10.388930599991,0.09858507590541159,38331345.0,412207,53625764.88995135,4.6665445333346725,4.652377699996578,0.02083011627412992,38090336.333333336,270259,53590850.28694659,4.6119038999895565,4.599124100001063,0.03427165199827854,38138278.333333336,268651,53660675.46024748
generate_dense_random_graph,3770,1227322,3770,1227322,0.0030717285276398534,325.5496021220159,0.17275118181056828,1441,1976,2,569,731,651.0992042440319,652.0,636.0,666.0,0.03528970889132751,6.5390762485442675,3.7715173333320613,3.5036202000046615,0.4903271629345923,226608036.33333334,2155403,317529073.97816914,17.38465646666009,15.87661959999241,2.3599413471208335,102977694.66666667,2189935,142538126.28357047,10.221927166654496,10.169563400006155,0.08814232608067643,101782820.66666667,323339,143488101.61672795,3.679907199994583,3.6892765999946278,0.04277623253324305,101713314.66666667,346467,143432029.39003444
generate_random_regular_graph,3771,15084,3771,15084,0.25,4.0,0.002122015915119363,1925,3768,4,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,13.666533533338225,13.682336900004884,0.12281356693557482,40363079.0,654187,56156859.27006284,10.164109599999696,10.01057650000439,0.27592273805420947,38592499.666666664,635015,53687773.62870372,6.236436599991673,6.237387000001036,0.06194634205457046,38308504.666666664,334611,53713378.098870434,1.0076428333316774,1.0010387999936938,0.013535221068433188,38183254.666666664,139755,53801655.816154905
generate_2d_grid_graph,3772,7416,3772,7416,0.5086299892125135,1.9660657476139978,0.0010427291156796595,952,2029,24,2,4,3.9321314952279955,4.0,4.0,4.0,0.06502872783304676,0.3617537070741563,3.4486663666612003,3.4559616000042297,0.011595383565534152,40314616.666666664,263179,56746247.66743623,9.985246800012343,9.999715600017225,0.0923062137777819,38363913.0,378495,53719498.96486543,2.7346987999917474,2.733541499997955,0.01853291155745513,38163999.333333336,246643,53728174.41642769,8.79843216665904,8.722297899978003,0.15247299689256452,38249449.0,291195,53750490.83231403
generate_2d_grid_graph,3773,7420,3773,7420,0.5084905660377359,1.966604823747681,0.0010427385067591098,2712,23,41,2,4,3.933209647495362,4.0,4.0,4.0,0.06454512635131066,0.3576131363269407,8.452199599996675,8.41083019998041,0.08445899478989898,40463802.333333336,331379,56755828.68260732,9.775033599997792,9.799553499993635,0.03533033272133118,38383475.666666664,378983,53746474.61716318,5.219472466657559,5.204184799978975,0.022257527180993043,38204942.0,277859,53741975.27586363,5.030417500005569,5.038861600012751,0.029396684642888887,38296337.0,341355,53781385.110747926
generate_2d_grid_graph,3774,7423,3774,7423,0.5084197763707395,1.9668786433492316,0.0010426072851042838,1742,2138,31,2,4,3.933757286698463,4.0,4.0,4.0,0.0642977081177401,0.355499100142209,6.044674099995366,6.050096299994038,0.029853314021527296,40420421.0,307963,56832549.06164771,9.7778340333219,9.79542019998189,0.062318306267933256,38403307.666666664,378503,53775200.12304211,4.848186466658565,4.844672399980482,0.023647564244848224,38223674.0,275731,53771475.752035834,1.024592333327746,1.0197099999932107,0.01284815246642135,38152368.333333336,95652,53821575.25472687
generate_dense_random_graph,3775,1352297,3775,1352297,0.002791546531568139,358.22437086092714,0.18983803437251043,216,1452,2,637,812,716.4487417218543,717.0,700.0,733.0,0.033996381213593184,6.618895862267675,14.82491803332232,14.820078799995827,0.05082616560824959,266277356.0,2191603,373485906.33541054,14.651617333331766,14.61482449999312,0.11616019492968367,113311354.66666667,2191567,157147212.58960608,6.948885000000398,7.005406300013419,0.09801563555310425,112040854.0,333515,158045745.55319956,6.086881900002481,6.091232400009176,0.0495079582376791,112094300.0,345267,158112573.98637208
generate_2d_grid_graph,3776,7429,3776,7429,0.5082783685556602,1.9674258474576272,0.0010423448198451004,1772,1896,6,2,4,3.9348516949152543,4.0,4.0,4.0,0.06379989343054442,0.35125276900360375,0.2045815666691245,0.20533580001210794,0.001514108056993953,40356307.0,68003,56976271.578664556,9.685420399997383,9.684125300002052,0.006670051516744442,38446395.666666664,378623,53836169.69827866,0.18966520000443174,0.18867299999692477,0.002964490668723622,38175650.0,69027,53890925.690257095,7.261730166666287,7.330458999989787,0.09771452815570297,38357269.333333336,341659,53762214.34270936
generate_dense_random_graph,3777,911642,3777,911642,0.004143073706564638,241.36669314270586,0.12784252814761962,3049,2301,2,414,549,482.7333862854117,482.0,468.0,496.0,0.042300361623556916,6.364753899132428,1.0712791333401885,1.0740042999968864,0.0047361483396018145,173052065.33333334,1697600,242331842.78871664,13.696039700007532,13.712839000014355,0.12696337489611673,76822200.0,2114927,105674649.93724371,8.253113533331392,8.261983499978669,0.04514406842814119,75709558.0,365235,106566823.02773656,0.6605239333293866,0.6485299000050873,0.017184208194450892,75624623.0,375580,106521325.01374139
generate_random_graph,3778,1035913,3778,1035913,0.0036470244122817266,274.19613552143994,0.14519255256629066,2351,2081,2,466,626,548.3922710428799,548.0,533.0,563.0,0.0398552538821708,6.469612903290473,1.0594618666703657,1.0466671999893151,0.020199322338261275,182246439.0,1720795,255301848.0420634,13.544507266652849,13.47589999999036,0.193880553716745,87145121.33333333,2119823,120272662.35445215,2.147009533335222,2.1580758999916725,0.016461306922948015,85899111.33333333,377427,121048963.10423933,0.6756535666742517,0.6739610000222456,0.0039370992225144985,85851202.66666667,232955,121082520.97794567
generate_delaunay_graph,3779,11314,3779,11314,0.33401095987272406,2.9939137337920085,0.001584919922600322,618,3740,20,3,13,5.987827467584017,6.0,5.0,7.0,0.22487087372295875,2.450926599625866,9.897298433332859,9.844560999976238,0.10094790794434069,40068266.333333336,341859,56181822.025173,10.426532500006337,10.440271700004814,0.0814636017950872,38497489.333333336,372656,53917120.93303624,7.7050048333282275,7.697412700013956,0.02533181081494707,38399038.0,266883,53927033.39093161,2.616160133339387,2.619511099997908,0.01301483175004631,38348422.666666664,265323,53962570.738027625
generate_random_graph,3780,412166,3780,412166,0.009171062144863962,109.03862433862435,0.05770766040678716,1067,445,2,167,270,218.0772486772487,218.0,208.0,228.0,0.06601406535393416,5.879003443432008,4.628142400004435,4.645930600003339,0.05147149295142218,83227169.33333333,1892907,115129454.10178481,11.479235699992083,11.522512800002005,0.0848458790312437,42696436.0,1895871,57734509.719579786,4.035768233336664,4.040121099998942,0.00852121160445183,41634404.666666664,339979,58485645.78892469,5.05191126667584,5.07447749999119,0.05178114642210923,41634026.666666664,337891,58485607.82638578
generate_2d_grid_graph,3781,7344,3781,7344,0.5148420479302832,1.9423432954244908,0.0010276948653039635,1053,595,142,2,4,3.8846865908489816,4.0,4.0,4.0,0.08306847978770236,0.5212851493571149,12.963319899999382,12.954166699986672,0.021179030624138378,40670031.666666664,381320,56976995.18467212,9.788579033348165,9.758134400006384,0.05292817894417068,38546307.666666664,380663,53974377.96116674,9.622044966682248,9.66494000001694,0.07491581353926882,38435014.0,318739,54009487.714839995,4.5668882666698964,4.536554799997248,0.07525535245236845,38454449.0,338507,54009220.56061867
generate_random_graph,3782,537973,3782,537973,0.007030092588289747,142.24563722897938,0.07524233654005785,1459,233,2,229,343,284.49127445795875,284.0,273.0,296.0,0.05771779561831778,6.062953015864281,3.5771152666711714,3.5782013999996707,0.012116027096308091,95080427.0,1942731,131821824.33749896,11.79793513333425,11.872923599992646,0.10968472145881819,45824500.0,1955303,62065961.47408797,0.8519990999969499,0.8529000999988057,0.0026692784120509795,44680380.666666664,220979,62875122.75312154,3.5875966000021435,3.565023500006646,0.0460272408150458,44681309.333333336,222587,62874162.030708164
generate_2d_grid_graph,3783,7430,3783,7430,0.5091520861372812,1.9640496960084588,0.0010386301935528604,1725,3363,28,2,4,3.9280993920169176,4.0,4.0,4.0,0.06679681188573403,0.37699069124243123,5.391166666668141,5.385755099996459,0.05127807382835284,40597752.666666664,289355,57109864.53110592,9.996740466653137,10.040760499978205,0.1147261653650344,38586233.0,380247,54031429.22189094,3.5243141666675606,3.5078427999978885,0.031183684330983508,38393558.0,258403,54036233.334214866,1.1233963000025444,1.1228836000082083,0.0014794856173957114,38384489.333333336,244971,54042358.73142025
generate_delaunay_graph,3784,11329,3784,11329,0.3340100626710213,2.99392177589852,0.0015828293819183294,3413,949,24,3,13,5.98784355179704,6.0,5.0,7.0,0.22465605825638751,2.4492690004075053,3.356077099995067,3.360512599989306,0.022926517619143483,40072979.0,272979,56390666.97341561,10.266118966663877,10.286012099997606,0.11714165185434587,38599753.0,373831,54059815.31663565,3.4584479333328395,3.503668299992569,0.06560820621278617,38436367.333333336,245587,54114854.10159085,3.399135366664268,3.4037544000020716,0.014549676238374573,38461666.666666664,283739,54096677.69746566
generate_random_graph,3785,603205,3785,603205,0.006274815361278504,159.3672391017173,0.08423215597342353,3163,1909,2,252,372,318.7344782034346,318.0,307.0,330.0,0.05450377834247936,6.140974799120292,9.266137666670451,9.239143499988131,0.06351130564473444,106275618.33333333,2015843,147446108.717269,12.249388066673419,12.279748400003882,0.16061668850678576,51254421.333333336,2015839,69665772.36328968,2.598575466661714,2.604134299996076,0.00837017469684405,50114120.666666664,343579,70472250.2703621,8.670058400001531,8.657478500012076,0.05016640922187616,50105358.666666664,281763,70478125.04603575
generate_random_regular_graph,3786,15144,3786,15144,0.25,4.0,0.0021136063408190224,385,612,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,5.804314366658218,5.784023599990178,0.04979111859441731,40622160.333333336,654107,56628341.46072176,9.919893966667587,9.956114000000525,0.05445544962045823,38920947.666666664,654631,54116942.00208307,8.486051433321942,8.47160679998342,0.024187763692949206,38615224.0,336404,54138787.88882455,3.140124333333612,3.15137180002057,0.02082925934045035,38569568.333333336,339628,54170858.03404054
generate_dense_random_graph,3787,569167,3787,569167,0.006653583218984938,150.29495642989173,0.07939511697300144,3719,1366,2,248,361,300.58991285978345,301.0,289.0,311.0,0.05491009092036748,6.064867553525187,9.64112389999597,9.696859799994854,0.1677518332333856,106076459.66666667,1994235,147194765.25465095,12.075605233335713,12.085276700003305,0.08789954670271603,48484824.0,1992943,65760513.76764049,6.467331799988945,6.468958099983865,0.022111787697434986,47288262.0,307275,66501499.77875335,0.8725906333323413,0.8760508999985177,0.010812391219804731,47260313.333333336,222923,66520949.2891655
generate_random_graph,3788,143619,3788,143619,0.0263753403101261,37.91420274551214,0.02002334446554642,2796,2121,3,47,105,75.82840549102428,76.0,70.0,81.0,0.11466563182203536,5.152399738267413,17.494194400002016,17.46887060001609,0.14304254912357395,53951733.333333336,1520891,74159948.5964026,11.113063699992685,11.088142499997048,0.1682669923470401,40463681.666666664,1522063,55098421.79833098,6.943168700003298,7.026294100011,0.12318414681855319,39690684.666666664,359523,55645161.07818077,0.3954152000078466,0.3961497000127565,0.001416971502218513,39597765.333333336,204475,55710559.397029884
generate_dense_random_graph,3789,518965,3789,518965,0.00730107039973794,136.96621799947215,0.07231584899655341,3516,2855,2,220,329,273.9324359989443,274.0,263.0,285.0,0.058080509554986566,6.015638484163163,5.22410530000343,5.213129599986132,0.022868205429291594,97804580.0,1953627,135658948.7891942,11.892958933342015,11.856896500015864,0.11769575340987047,44251082.666666664,1944471,59845467.79747426,6.375203499997345,6.317915899999207,0.1005108780273508,43156896.666666664,364499,60619350.46858716,6.764993166667409,6.759711599996081,0.17684985332972092,43135644.0,299883,60634054.217066996
generate_2d_grid_graph,3790,7191,3790,7191,0.5270476985120289,1.8973614775725594,0.0010015104130760408,2911,2282,251,2,4,3.7947229551451187,4.0,4.0,4.0,0.10712469669413272,0.7398272146899489,12.678323666662132,12.803945099993143,0.18097182122804845,40833647.666666664,380240,57209989.69758868,10.6049893333402,10.539783000014722,0.09499138237835263,38729353.666666664,382023,54231320.76646005,10.17022149999199,10.140939399978379,0.09799623494917303,38660269.666666664,312867,54231439.56040077,9.102411933330586,9.02503180000349,0.12179816572509167,38680446.333333336,333339,54231180.28801345
generate_2d_grid_graph,3791,7342,3791,7342,0.5163443203486788,1.9366921656554998,0.0010220011428261214,3098,1,211,2,4,3.8733843313109997,4.0,4.0,4.0,0.0866683604382747,0.5539267537996013,13.138959433340156,13.10426500000176,0.20430999028936506,40872733.666666664,382552,57261809.31079041,10.197568366672689,10.237395000003744,0.05735663281597883,38749891.666666664,382327,54259935.96368111,10.21556163332813,10.203512199979741,0.021416189531044832,38687477.666666664,320051,54259961.4196824,5.491845000011381,5.482662399997935,0.03163091489548577,38658577.0,340523,54294846.13477094
generate_delaunay_graph,3792,11353,3792,11353,0.33400863207962656,2.993934599156118,0.0015794959636803577,3020,2526,24,3,13,5.987869198312236,6.0,5.0,7.0,0.2245490700013152,2.4478678624635997,2.118634900000567,2.1148775000183377,0.01441690401689954,40184329.0,249955,56580994.73569451,10.593680466661075,10.602374399983091,0.021309989253422413,38767139.666666664,372943,54297599.29927423,1.2848694000082712,1.2817674000107218,0.005494809976937623,38537042.0,79587,54387077.06277156,9.530791866660971,9.537102300004335,0.049571560252648784,38683161.0,295611,54288420.11060247
generate_delaunay_graph,3793,11356,3793,11356,0.33400845368087356,2.9939361982599526,0.0015790802733438567,125,835,18,3,13,5.987872396519905,6.0,5.0,7.0,0.2244865971656027,2.447319534793117,2.675576033332618,2.681274200003827,0.011404131694525888,40247764.666666664,254851,56663499.26117443,10.500044933345634,10.540608700015582,0.16410493483772184,38779865.0,371911,54317055.10665631,1.3653190333376795,1.3639073999947868,0.0024579473090979064,38557771.333333336,80419,54415216.141426615,7.745243166670359,7.818583399988711,0.10698335609928566,38709465.0,301027,54317756.55658472
generate_delaunay_graph,3794,11359,3794,11359,0.3340082753763535,2.9939377965208225,0.001578664801751027,3175,365,13,3,13,5.987875593041645,6.0,5.0,7.0,0.22419473250701077,2.4452282965746273,5.811449966665047,5.792100299993763,0.03449883172055346,40299551.333333336,299883,56673255.569384426,11.008922599983634,10.538058799982537,0.855195820008591,38800614.666666664,373384,54345329.71729509,4.049918033337842,3.9686956999939866,0.12510311143758773,38639234.0,246419,54400619.37315819,0.7187127999980779,0.722402500017779,0.007173976604067815,38577013.333333336,79099,54444295.20069613
generate_random_graph,3795,1305372,3795,1305372,0.002907217253012934,343.9715415019763,0.18132395440272867,1970,3052,1,602,775,687.9430830039526,687.0,672.0,703.0,0.0345779514059875,6.580730827520576,0.3331745666800998,0.3204287000116892,0.0215722731897457,236699887.0,1356136,332826358.42508274,14.65435596667036,14.734919300011825,0.14476375431888802,109497677.33333333,2217927,151720754.491303,1.4306609333337594,1.4337352000002284,0.012099924308898355,108179950.0,238131,152652818.31814858,8.674196433334146,8.701896200014744,0.04525795492324498,108213473.33333333,370179,152523541.39646348
generate_2d_grid_graph,3796,7467,3796,7467,0.5083701620463372,1.9670706006322445,0.0010366643481592855,2291,1231,50,2,4,3.934141201264489,4.0,4.0,4.0,0.06411760043443605,0.35400067023440074,11.298463833334003,11.358181999996305,0.22359220888518958,40978283.0,362875,57438872.148625575,10.296300500000749,10.29859029999352,0.09673157264376768,38849852.0,381720,54402788.269573666,9.08651189999849,9.168248100002529,0.15844031459937918,38743308.666666664,314259,54346905.85512784,7.182849333340225,7.2364485999860335,0.13280048315721035,38761897.0,342619,54438043.68346247
generate_2d_grid_graph,3797,3796,3797,3796,1.000263435194942,0.9997366341848828,0.0005267316302343956,2704,3088,384,1,2,1.9994732683697656,2.0,2.0,2.0,0.011475316920244734,0.00649615975834787,2.2571961666593174,2.255111099977512,0.05710896562142708,40272757.333333336,108168,56801318.27605462,10.365108333334016,10.327676999993855,0.1138115975683226,38898886.333333336,414223,54425538.48621691,2.1165362000077343,2.1089082999969833,0.04032265538569911,38630328.666666664,239123,54398343.43354354,1.0398811333288904,1.0352654999878723,0.029207134248711318,38571702.666666664,77195,54439477.446493655
generate_random_graph,3798,10684,3798,10684,0.35548483713964807,2.813059505002633,0.0014817274190163988,2578,2286,4,0,15,5.626119010005266,5.0,4.0,7.0,0.4122689417134409,3.234547961015115,8.185790133332679,8.212952000001678,0.046709351609705546,40423545.666666664,544731,56397358.54297768,10.282835633319337,10.281082100002095,0.09070132330617654,39036190.333333336,532447,54456436.27116197,1.625800233334303,1.6350036000076216,0.013199658439341387,38696218.0,144291,54520680.646436065,8.91679703333648,8.700898700015387,0.43037844336346487,38831641.0,322715,54460252.71563554
generate_dense_random_graph,3799,706966,3799,706966,0.005373667191915877,186.09265596209528,0.09799507949557414,3435,708,1,315,440,372.18531192419056,372.0,360.0,384.0,0.048864894781863975,6.209414291299642,11.557464400005605,11.645893900014926,0.14072741425251836,139636442.66666666,2059643,194575624.81963027,13.54014029999962,13.480068399978336,0.26573099438814196,59869792.0,2058999,81770005.30811241,0.2196588000030412,0.2167755000118632,0.013563471414950658,58653632.666666664,225347,82630107.95713733,10.879145433340454,10.926625299995067,0.09221646864092867,58732302.666666664,273859,82679444.30251233
generate_dense_random_graph,3800,1050845,3800,1050845,0.003616137489353806,276.53815789473686,0.14558471065792938,454,2341,2,482,628,553.0763157894737,553.0,538.0,567.25,0.03914357151477519,6.455187193078112,2.8114330999960657,2.8082207999832463,0.02890351448631688,196052615.66666666,2098315,274398026.6966763,15.355783866669904,15.408452900010161,0.14328205103196381,88360425.33333333,2144663,121927585.23495902,4.953622933331644,4.975485000002664,0.034237768738667206,87132018.0,370347,122796361.60517429,7.244505366659723,7.18649490000098,0.08590372599368953,87114104.0,316691,122808716.60340181
generate_dense_random_graph,3801,1006064,3801,1006064,0.0037780896642758315,264.68403051828466,0.1393073844833077,2235,2327,2,457,609,529.3680610365693,529.0,515.0,543.0,0.04047991409622214,6.4411941045518395,3.0977170000066203,3.097341500018956,0.005128801456302732,188738523.66666666,1969411,264131446.10671484,14.779632733319886,14.795788699993864,0.12779020557160364,84712493.33333333,2155263,116759115.54122496,8.076149799996832,8.08637840001029,0.07692204386194464,83517054.0,367107,117604912.56101717,2.6753684666667445,2.6724272000137717,0.024146012368826755,83384057.33333333,233003,117593382.70494926
generate_delaunay_graph,3802,11383,3802,11383,0.3340068523236405,2.9939505523408734,0.0015753488831049057,552,3307,16,3,13,5.987901104681747,6.0,5.0,7.0,0.22421968679731366,2.445450759697327,0.8934828666679095,0.8907891999988351,0.004529975903834981,40369367.0,82755,56973878.729317024,11.371499633319521,11.358303899993189,0.09629570358462487,38967307.666666664,376959,54575000.11796084,0.3946131666695389,0.39354990000720136,0.0020129271527299275,38734050.0,71075,54677726.234110475,0.03500256667030044,0.034741500014206395,0.0004347698723994549,38730880.0,66523,54679680.67725367
generate_delaunay_graph,3803,11386,3803,11386,0.3340066748638679,2.9939521430449645,0.0015749353724592134,1026,139,10,3,13,5.987904286089929,6.0,5.0,7.0,0.22425550334921046,2.445594316987638,14.58533686666245,14.726765300001716,0.41011758790600517,40576610.666666664,372211,56857612.93252269,10.49390560000514,10.568448100006208,0.12176687738674408,38987828.333333336,377784,54603289.575252175,8.935557233334597,8.990688399993815,0.13284314983384235,38888712.666666664,272611,54611437.330396846,3.794596533329847,3.794683099986287,0.07474583712952797,38795825.333333336,133483,54676831.50833001
generate_random_graph,3804,803614,3804,803614,0.00473361589021595,211.25499474237645,0.1110991294990147,1183,3690,2,358,495,422.5099894847529,423.0,409.0,435.0,0.04669173595190064,6.324193216583444,3.7606109000043944,3.750250100012636,0.024981344793316696,147288335.0,2079995,205460643.55910245,13.019153633329552,13.02169490000233,0.030258470646469436,67887049.33333333,2091111,93049530.96748173,5.892729766666889,5.893381200003205,0.015505051251250604,66682498.0,340547,93901437.16142698,2.7037206666815714,2.686557000008179,0.05516453824881447,66689058.666666664,359467,93896497.84164344
generate_delaunay_graph,3805,11392,3805,11392,0.3340063202247191,2.9939553219448096,0.0015741090020740323,913,2643,9,3,13,5.987910643889619,6.0,5.0,7.0,0.2241636290338079,2.4451152765127784,8.439914200008692,8.449576300015906,0.036399889837183105,40544191.666666664,326011,56982074.72661585,10.312910966662457,10.3122867999773,0.027706632100831973,39026140.0,374975,54661051.949109435,3.727555866673356,3.731260700005805,0.018439212474889954,38862278.0,246179,54716345.155756705,1.0050017333317858,1.006904800015036,0.01269131416642945,38812516.0,97579,54751211.5992385
generate_random_regular_graph,3806,15224,3806,15224,0.25,4.0,0.002102496714848883,40,3321,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,1.8618014666620486,1.865242700005183,0.007773779307631738,40856792.333333336,458547,57236713.15638221,10.101749700009046,10.01339390000794,0.14712757592995596,39291319.0,620216,54689634.619990945,2.673962033344045,2.6788974000082817,0.011065170128685284,38921612.666666664,184579,54782461.00492174,9.487329600010222,9.493222300021444,0.01617294387552562,39024482.666666664,339099,54709416.87442517
generate_2d_grid_graph,3807,7486,3807,7486,0.5085492920117552,1.9663777252429735,0.0010333041120562131,3749,2823,58,2,4,3.932755450485947,4.0,4.0,4.0,0.06473979909347859,0.35934061390096983,10.518299899995327,10.417211499996483,0.16486083208514632,41156121.666666664,352667,57704810.29498463,10.09908539999742,10.066495000006398,0.10614178976978263,39072489.0,380743,54718397.6019493,7.163094466658852,7.165835099993274,0.00932735765626169,38990981.666666664,299107,54718596.53465854,1.4561336999953103,1.4458400000003166,0.017887357361169698,38826345.333333336,104267,54761310.969691925
generate_delaunay_graph,3808,11401,3808,11401,0.3340057889658802,2.9939600840336134,0.0015728710712023186,2067,3805,2,3,13,5.987920168067227,6.0,5.0,7.0,0.22459732489741385,2.446978197835109,2.4331550333202663,2.440657899976941,0.026282312923676755,40555121.333333336,254787,57098257.49066627,10.483958100007536,10.408333200000925,0.15723735134816588,39086641.0,374647,54747032.59816023,1.806111000002905,1.8055859000014607,0.0011878010197645666,38914463.666666664,233620,54808802.94808269,9.636632033332717,9.647605200007092,0.04918901058305392,39010392.0,303035,54740650.25245291
generate_delaunay_graph,3809,11404,3809,11404,0.33400561206594176,2.993961669729588,0.0015724588601520944,338,2933,19,3,13,5.987923339459176,6.0,5.0,7.0,0.22469810760742573,2.447568994905753,1.8559874999918975,1.8633756999915931,0.015187183818331541,40515104.666666664,93731,57164460.50600503,10.36404980001195,10.315374300000258,0.07672846833788162,39108127.0,375839,54775732.64819503,1.0960645666734006,1.091762199997902,0.018485122491431763,38880395.333333336,77219,54876000.86117326,6.842633166670566,6.8898708000197075,0.08137061587643962,38978966.333333336,296203,54810667.986112155
generate_delaunay_graph,3810,11407,3810,11407,0.33400543525905146,2.993963254593176,0.0015720468651053694,2452,2734,19,3,13,5.987926509186352,6.0,5.0,7.0,0.22463591665195887,2.4471783285055473,2.2679642666577515,2.2953584999777377,0.049474371319649976,40544098.0,102483,57193086.074125536,10.561920800003767,10.574346700013848,0.05292824825517097,39129390.333333336,376959,54804423.27027254,1.7064529999915976,1.6792254999745637,0.05735925717397935,38903458.0,81299,54902846.40582326,9.335243999996843,9.301441599993268,0.08630860105783793,39051519.333333336,301292,54809378.88301946
